doc_id,text
BBDHP170927.txt,"THE BLOG
A Model For AI In Healthcare
26/09/2017 15:44

Roger Smith 
Chief Technology Officer for the Florida Hospital Nicholson Center and a graduate faculty at the University of Central Florida
2017-09-22-1506090750-39932-AIinHealthcare.jpg
(Image: author"
BBDEC170408.txt,"Economist (print)
Saturday, April 8, 2017 - 00:01 UTC -0400
                                  

A prescription for the future
How hospitals could be rebuilt, better than before
Technology could revolutionise the way they work

IN A nondescript part of Cleveland, in a room known as the bunker, a doctor, nurses and medical technicians gather to keep watch over 150 patients in special-care units and intensive-care beds. Their patients are scattered around the region, in clinics that have no specialists covering the night shift. On a wall of beeping screens the bunker team members track their charges"
BBDEC180201.txt,"Data and medicine
A revolution in health care is coming
Welcome to Doctor You
Print edition | Leaders	Feb 1st 2018

NO WONDER they are called "
BBDGU160408.txt,"
                                  The Guardian

                       April 8, 2016 Friday 12:14 PM GMT

The sugar conspiracy;
In 1972, a British scientist sounded the alarm that sugar - and not fat - was
the greatest danger to our health. But his findings were ridiculed and his
reputation ruined. How did the world's top nutrition scientists get it so wrong
for so long?

BYLINE: Ian Leslie

SECTION: SOCIETY

LENGTH: 6866 words


Robert Lustig is a paediatric endocrinologist at the University of California
who specialises in the treatment of childhood obesity. A 90-minute talk he gave
in 2009, titled Sugar: The Bitter Truth, has now been viewed more than six
million times on YouTube. In it, Lustig argues forcefully that fructose, a form
of sugar ubiquitous in modern diets, is a ""poison"" culpable for America's
obesity epidemic.

A year or so before the video was posted, Lustig gave a similar talk to a
conference of biochemists in Adelaide, Australia. Afterwards, a scientist in the
audience approached him. Surely, the man said, you've read Yudkin. Lustig shook
his head. John Yudkin, said the scientist, was a British professor of nutrition
who had sounded the alarm on sugar back in 1972, in a book called Pure, White,
and Deadly.

""If only a small fraction of what we know about the effects of sugar were to be
revealed in relation to any other material used as a food additive,"" wrote
Yudkin, ""that material would promptly be banned."" The book did well, but Yudkin
paid a high price for it. Prominent nutritionists combined with the food
industry to destroy his reputation, and his career never recovered. He died, in
1995, a disappointed, largely forgotten man.

Perhaps the Australian scientist intended a friendly warning. Lustig was
certainly putting his academic reputation at risk when he embarked on a
high-profile campaign against sugar. But, unlike Yudkin, Lustig is backed by a
prevailing wind. We read almost every week of new research into the deleterious
effects of sugar on our bodies. In the US, the latest edition of the
government's official dietary guidelines includes a cap on sugar consumption. In
the UK, the chancellor George Osborne has announced a new tax on sugary drinks.
Sugar has become dietary enemy number one.

This represents a dramatic shift in priority. For at least the last three
decades, the dietary arch-villain has been saturated fat. When Yudkin was
conducting his research into the effects of sugar, in the 1960s, a new
nutritional orthodoxy was in the process of asserting itself. Its central tenet
was that a healthy diet is a low-fat diet. Yudkin led a diminishing band of
dissenters who believed that sugar, not fat, was the more likely cause of
maladies such as obesity, heart disease and diabetes. But by the time he wrote
his book, the commanding heights of the field had been seized by proponents of
the fat hypothesis. Yudkin found himself fighting a rearguard action, and he was
defeated.

Related:  Sugar tax: Osborne's two-tier levy brings mixed response

Not just defeated, in fact, but buried. When Lustig returned to California, he
searched for Pure, White and Deadly in bookstores and online, to no avail.
Eventually, he tracked down a copy after submitting a request to his university
library. On reading Yudkin's introduction, he felt a shock of recognition.

""Holy crap,"" Lustig thought. ""This guy got there 35 years before me.""

* * *

In 1980, after long consultation with some of America's most senior nutrition
scientists, the US government issued its first Dietary Guidelines. The
guidelines shaped the diets of hundreds of millions of people. Doctors base
their advice on them, food companies develop products to comply with them. Their
influence extends beyond the US. In 1983, the UK government issued advice that
closely followed the American example.

The most prominent recommendation of both governments was to cut back on
saturated fats and cholesterol (this was the first time that the public had been
advised to eat less of something, rather than enough of everything). Consumers
dutifully obeyed. We replaced steak and sausages with pasta and rice, butter
with margarine and vegetable oils, eggs with muesli, and milk with low-fat milk
or orange juice. But instead of becoming healthier, we grew fatter and sicker.

Look at a graph of postwar obesity rates and it becomes clear that something
changed after 1980. In the US, the line rises very gradually until, in the early
1980s, it takes off like an aeroplane. Just 12% of Americans were obese in 1950,
15% in 1980, 35% by 2000. In the UK, the line is flat for decades until the
mid-1980s, at which point it also turns towards the sky. Only 6% of Britons were
obese in 1980. In the next 20 years that figure more than trebled. Today, two
thirds of Britons are either obese or overweight, making this the fattest
country in the EU. Type 2 diabetes, closely related to obesity, has risen in
tandem in both countries.

At best, we can conclude that the official guidelines did not achieve their
objective; at worst, they led to a decades-long health catastrophe. Naturally,
then, a search for culprits has ensued. Scientists are conventionally apolitical
figures, but these days, nutrition researchers write editorials and books that
resemble liberal activist tracts, fizzing with righteous denunciations of ""big
sugar"" and fast food. Nobody could have predicted, it is said, how the food
manufacturers would respond to the injunction against fat - selling us low-fat
yoghurts bulked up with sugar, and cakes infused with liver-corroding transfats.

Nutrition scientists are angry with the press for distorting their findings,
politicians for failing to heed them, and the rest of us for overeating and
under-exercising. In short, everyone - business, media, politicians, consumers -
is to blame. Everyone, that is, except scientists.

We replaced steak and sausages with pasta and rice, butter with margarine, eggs
with muesli. But we still grew fatter

But it was not impossible to foresee that the vilification of fat might be an
error. Energy from food comes to us in three forms: fat, carbohydrate, and
protein. Since the proportion of energy we get from protein tends to stay
stable, whatever our diet, a low-fat diet effectively means a high-carbohydrate
diet. The most versatile and palatable carbohydrate is sugar, which John Yudkin
had already circled in red. In 1974, the UK medical journal, the Lancet, sounded
a warning about the possible consequences of recommending reductions in dietary
fat: ""The cure should not be worse than the disease.""

Still, it would be reasonable to assume that Yudkin lost this argument simply
because, by 1980, more evidence had accumulated against fat than against sugar.

After all, that's how science works, isn't it?

* * *

If, as seems increasingly likely,  the nutritional advice on which we have
relied for 40 years was profoundly flawed, this is not a mistake that can be
laid at the door of corporate ogres. Nor can it be passed off as innocuous
scientific error. What happened to John Yudkin belies that interpretation. It
suggests instead that this is something the scientists did to themselves - and,
consequently, to us.

We tend to think of heretics as contrarians, individuals with a compulsion to
flout conventional wisdom. But sometimes a heretic is simply a mainstream
thinker who stays facing the same way while everyone around him turns 180
degrees. When, in 1957, John Yudkin first floated his hypothesis that sugar was
a hazard to public health, it was taken seriously, as was its proponent. By the
time Yudkin retired, 14 years later, both theory and author had been
marginalised and derided. Only now is Yudkin's work being returned,
posthumously, to the scientific mainstream.

These sharp fluctuations in Yudkin's stock have had little to do with the
scientific method, and a lot to do with the unscientific way in which the field
of nutrition has conducted itself over the years. This story, which has begun to
emerge in the past decade, has been brought to public attention largely by
sceptical outsiders rather than eminent nutritionists. In her painstakingly
researched book, The Big Fat Surprise, the journalist Nina Teicholz traces the
history of the proposition that saturated fats cause heart disease, and reveals
the remarkable extent to which its progress from controversial theory to
accepted truth was driven, not by new evidence, but by the influence of a few
powerful personalities, one in particular.

Teicholz's book also describes how an establishment of senior nutrition
scientists, at once insecure about its medical authority and vigilant for
threats to it, consistently exaggerated the case for low-fat diets, while
turning its guns on those who offered evidence or argument to the contrary. John
Yudkin was only its first and most eminent victim.

Today, as nutritionists struggle to comprehend a health disaster they did not
predict and may have precipitated, the field is undergoing a painful period of
re-evaluation. It is edging away from prohibitions on cholesterol and fat, and
hardening its warnings on sugar, without going so far as to perform a reverse
turn. But its senior members still retain a collective instinct to malign those
who challenge its tattered conventional wisdom too loudly, as Teicholz is now
discovering.

* * *

To understand how we arrived at this point, we need to go back almost to the
beginning of modern nutrition science.

On 23 September, 1955, US President Dwight Eisenhower suffered a heart attack.
Rather than pretend it hadn't happened, Eisenhower insisted on making details of
his illness public. The next day, his chief physician, Dr Paul Dudley White,
gave a press conference at which he instructed Americans on how to avoid heart
disease: stop smoking, and cut down on fat and cholesterol. In a follow-up
article, White cited the research of a nutritionist at the University of
Minnesota, Ancel Keys.

Heart disease, which had been a relative rarity in the 1920s, was now felling
middle-aged men at a frightening rate, and Americans were casting around for
cause and cure. Ancel Keys provided an answer: the ""diet-heart hypothesis"" (for
simplicity's sake, I am calling it the ""fat hypothesis""). This is the idea, now
familiar, that an excess of saturated fats in the diet, from red meat, cheese,
butter, and eggs, raises cholesterol, which congeals on the inside of coronary
arteries, causing them to harden and narrow, until the flow of blood is
staunched and the heart seizes up.

Ancel Keys was brilliant, charismatic, and combative. A friendly colleague at
the University of Minnesota described him as, ""direct to the point of bluntness,
critical to the point of skewering""; others were less charitable. He exuded
conviction at a time when confidence was most welcome. The president, the
physician and the scientist formed a reassuring chain of male authority, and the
notion that fatty foods were unhealthy started to take hold with doctors, and
the public. (Eisenhower himself cut saturated fats and cholesterol from his diet
altogether, right up until his death, in 1969, from heart disease.)

Many scientists, especially British ones, remained sceptical. The most prominent
doubter was John Yudkin, then the UK's leading nutritionist. When Yudkin looked
at the data on heart disease, he was struck by its correlation with the
consumption of sugar, not fat. He carried out a series of laboratory experiments
on animals and humans, and observed, as others had before him, that sugar is
processed in the liver, where it turns to fat, before entering the bloodstream.

He noted, too, that while humans have always been carnivorous, carbohydrates
only became a major component of their diet 10,000 years ago, with the advent of
mass agriculture. Sugar - a pure carbohydrate, with all fibre and nutrition
stripped out - has been part of western diets for just 300 years; in
evolutionary terms, it is as if we have, just this second, taken our first dose
of it. Saturated fats, by contrast, are so intimately bound up with our
evolution that they are abundantly present in breast milk. To Yudkin's thinking,
it seemed more likely to be the recent innovation, rather than the prehistoric
staple, making us sick.

Today, nutritionists struggle to comprehend a health disaster they did not
predict and may have precipitated

John Yudkin was born in 1910, in the East End of London. His parents were
Russian Jews who settled in England after fleeing the pogroms of 1905. Yudkin's
father died when he was six, and his mother brought up her five sons in poverty.
By way of a scholarship to a local grammar school in Hackney, Yudkin made it to
Cambridge. He studied biochemistry and physiology, before taking up medicine.
After serving in the Royal Army Medical Corps during the second world war,
Yudkin was made a professor at Queen Elizabeth College in London, where he built
a department of nutrition science with an international reputation.

Ancel Keys was intensely aware that Yudkin's sugar hypothesis posed an
alternative to his own. If Yudkin published a paper, Keys would excoriate it,
and him. He called Yudkin's theory ""a mountain of nonsense"", and accused him of
issuing ""propaganda"" for the meat and dairy industries. ""Yudkin and his
commercial backers are not deterred by the facts,"" he said. ""They continue to
sing the same discredited tune."" Yudkin never responded in kind. He was a
mild-mannered man, unskilled in the art of political combat.

Related:  Fat guidelines lacked solid scientific evidence, study concludes

That made him vulnerable to attack, and not just from Keys. The British Sugar
Bureau dismissed Yudkin's claims about sugar as ""emotional assertions""; the
World Sugar Research Organisation called his book ""science fiction"". In his
prose, Yudkin is fastidiously precise and undemonstrative, as he was in person.
Only occasionally does he hint at how it must have felt to have his life's work
besmirched, as when he asks the reader, ""Can you wonder that one sometimes
becomes quite despondent about whether it is worthwhile trying to do scientific
research in matters of health?""

Throughout the 1960s, Keys accumulated institutional power. He secured places
for himself and his allies on the boards of the most influential bodies in
American healthcare, including the American Heart Association and the National
Institutes of Health. From these strongholds, they directed funds to like-minded
researchers, and issued authoritative advice to the nation. ""People should know
the facts,"" Keys told Time magazine. ""Then if they want to eat themselves to
death, let them.""

This apparent certainty was unwarranted: even some supporters of the fat
hypothesis admitted that the evidence for it was still inconclusive. But Keys
held a trump card. From 1958 to 1964, he and his fellow researchers gathered
data on the diets, lifestyles and health of 12,770 middle-aged men, in Italy,
Greece, Yugoslavia, Finland, Netherlands, Japan and the United States. The Seven
Countries Study was finally published as a 211-page monograph in 1970. It showed
a correlation between intake of saturated fats and deaths from heart disease,
just as Keys had predicted. The scientific debate swung decisively behind the
fat hypothesis.

Keys was the original big data guy (a contemporary remarked: ""Every time you
question this man Keys, he says, 'I've got 5,000 cases. How many do you have?').
Despite its monumental stature, however, the Seven Countries Study, which was
the basis for a cascade of subsequent papers by its original authors, was a
rickety construction. There was no objective basis for the countries chosen by
Keys, and it is hard to avoid the conclusion that he picked only those he
suspected would support his hypothesis. After all, it is quite something to
choose seven nations in Europe and leave out France and what was then West
Germany, but then, Keys already knew that the French and Germans had relatively
low rates of heart disease, despite living on a diet rich in saturated fats.

The study's biggest limitation was inherent to its method. Epidemiological
research involves the collection of data on people's behaviour and health, and a
search for patterns. Originally developed to study infection, Keys and his
successors adapted it to the study of chronic diseases, which, unlike most
infections, take decades to develop, and are entangled with hundreds of dietary
and lifestyle factors, effectively impossible to separate.

To reliably identify causes, as opposed to correlations, a higher standard of
evidence is required: the controlled trial. In its simplest form: recruit a
group of subjects, and assign half of them a diet for, say, 15 years. At the end
of the trial, assess the health of those in the intervention group, versus the
control group. This method is also problematic: it is virtually impossible to
closely supervise the diets of large groups of people. But a properly conducted
trial is the only way to conclude with any confidence that X is responsible for
Y.

Although Keys had shown a correlation between heart disease and saturated fat,
he had not excluded the possibility that heart disease was being caused by
something else. Years later, the Seven Countries study's lead Italian
researcher, Alessandro Menotti, went back to the data, and found that the food
that correlated most closely with deaths from heart disease was not saturated
fat, but sugar.

By then it was too late. The Seven Countries study had become canonical, and the
fat hypothesis was enshrined in official advice. The congressional committee
responsible for the original Dietary Guidelines was chaired by Senator George
McGovern. It took most of its evidence from America's nutritional elite: men
from a handful of prestigious universities, most of whom knew or worked with
each other, all of whom agreed that fat was the problem - an assumption that
McGovern and his fellow senators never seriously questioned. Only occasionally
were they asked to reconsider. In 1973, John Yudkin was called from London to
testify before the committee, and presented his alternative theory of heart
disease.

A bemused McGovern asked Yudkin if he was really suggesting that a high fat
intake was not a problem, and that cholesterol presented no danger.

""I believe both those things,"" replied Yudkin.

""That is exactly the opposite of what my doctor told me,"" said McGovern.

* * *

In a 2015 paper titled Does Science Advance One Funeral at a Time?, a team of
scholars at the National Bureau of Economic Research sought an empirical basis
for a remark made by the physicist Max Planck: ""A new scientific truth does not
triumph by convincing its opponents and making them see the light, but rather
because its opponents eventually die, and a new generation grows up that is
familiar with it.""

The researchers identified more than 12,000 ""elite"" scientists from different
fields. The criteria for elite status included funding, number of publications,
and whether they were members of the National Academies of Science or the
Institute of Medicine. Searching obituaries, the team found 452 who had died
before retirement. They then looked to see what happened to the fields from
which these celebrated scientists had unexpectedly departed, by analysing
publishing patterns.

What they found confirmed the truth of Planck's maxim. Junior researchers who
had worked closely with the elite scientists, authoring papers with them,
published less. At the same time, there was a marked increase in papers by
newcomers to the field, who were less likely to cite the work of the deceased
eminence. The articles by these newcomers were substantive and influential,
attracting a high number of citations. They moved the whole field along.

A scientist is part of what the Polish philosopher of science Ludwik Fleck
called a ""thought collective"": a group of people exchanging ideas in a mutually
comprehensible idiom. The group, suggested Fleck, inevitably develops a mind of
its own, as the individuals in it converge on a way of communicating, thinking
and feeling.

This makes scientific inquiry prone to the eternal rules of human social life:
deference to the charismatic, herding towards majority opinion, punishment for
deviance, and intense discomfort with admitting to error. Of course, such
tendencies are precisely what the scientific method was invented to correct for,
and over the long run, it does a good job of it. In the long run, however, we're
all dead, quite possibly sooner than we would be if we hadn't been following a
diet based on poor advice.

* * *

In a series of densely argued articles and books, including Why We Get Fat
(2010), the science writer Gary Taubes has assembled a critique of contemporary
nutrition science, powerful enough to compel the field to listen. One of his
contributions has been to uncover a body of research conducted by German and
Austrian scientists before the second world war, which had been overlooked by
the Americans who reinvented the field in the 1950s. The Europeans were
practising physicians and experts in the metabolic system. The Americans were
more likely to be epidemiologists, labouring in relative ignorance of
biochemistry and endocrinology (the study of hormones). This led to some of the
foundational mistakes of modern nutrition.

The rise and slow fall of cholesterol's infamy is a case in point. After it was
discovered inside the arteries of men who had suffered heart attacks, public
health officials, advised by scientists, put eggs, whose yolks are rich in
cholesterol, on the danger list. But it is a biological error to confuse what a
person puts in their mouth with what it becomes after it is swallowed. The human
body, far from being a passive vessel for whatever we choose to fill it with, is
a busy chemical plant, transforming and redistributing the energy it receives.
Its governing principle is homeostasis, or the maintenance of energy equilibrium
(when exercise heats us up, sweat cools us down). Cholesterol, present in all of
our cells, is created by the liver. Biochemists had long known that the more
cholesterol you eat, the less your liver produces.

Related:  Butter is bad - a myth we've been fed by the 'healthy eating' industry
| Joanna Blythman

Unsurprisingly, then, repeated attempts to prove a correlation between dietary
cholesterol and blood cholesterol failed. For the vast majority of people,
eating two or three, or 25 eggs a day, does not significantly raise cholesterol
levels. One of the most nutrient-dense, versatile and delicious foods we have
was needlessly stigmatised. The health authorities have spent the last few years
slowly backing away from this mistake, presumably in the hope that if no sudden
movements are made, nobody will notice. In a sense, they have succeeded: a
survey carried out in 2014 by Credit Suisse found that 54% of US doctors believe
that dietary cholesterol raises blood cholesterol.

To his credit, Ancel Keys realised early on that dietary cholesterol was not a
problem. But in order to sustain his assertion that cholesterol causes heart
attacks, he needed to identify an agent that raises its levels in the blood - he
landed on saturated fats. In the 30 years after Eisenhower's heart attack, trial
after trial failed to conclusively bear out the association he claimed to have
identified in the Seven Countries study.

The nutritional establishment wasn't greatly discomfited by the absence of
definitive proof, but by 1993 it found that it couldn't evade another criticism:
while a low-fat diet had been recommended to women, it had never been tested on
them (a fact that is astonishing only if you are not a nutrition scientist). The
National Heart, Lung and Blood Institute decided to go all in, commissioning the
largest controlled trial of diets ever undertaken. As well as addressing the
other half of the population, the Women's Health Initiative was expected to
obliterate any lingering doubts about the ill-effects of fat.

It did nothing of the sort. At the end of the trial, it was found that women on
the low-fat diet were no less likely than the control group to contract cancer
or heart disease. This caused much consternation. The study's principal
researcher, unwilling to accept the implications of his own findings, remarked:
""We are scratching our heads over some of these results."" A consensus quickly
formed that the study - meticulously planned, lavishly funded, overseen by
impressively credentialed researchers - must have been so flawed as to be
meaningless. The field moved on, or rather did not.

In 2008, researchers from Oxford University undertook a Europe-wide study of the
causes of heart disease. Its data shows an inverse correlation between saturated
fat and heart disease, across the continent. France, the country with the
highest intake of saturated fat, has the lowest rate of heart disease; Ukraine,
the country with the lowest intake of saturated fat, has the highest. When the
British obesity researcher Zo"
BBDGU160504.txt,"Google's DeepMind shouldn't suck up our NHS records in secret
Randeep Ramesh
The revelation that 1.6 million patients"
BBDGU160506.txt,"DeepMind has best privacy infrastructure for handling NHS data, says co-founder
Google"
BBDGU160518.txt,"
                                  The Guardian

                       May 18, 2016 Wednesday 2:10 PM GMT

From app doctors to big data: five ways tech will shape healthcare;
From video conferencing your GP to tracking viral outbreaks of disease, a panel
of experts shared insights into the changing face of healthcare See everything
the experts said here

BYLINE: Hannah Gould

SECTION: GUARDIAN SUSTAINABLE BUSINESS

LENGTH: 942 words


Technology presents huge opportunities and challenges for our health and care
system. Here are five areas to watch:

Wearables

Shipments of the activity tracking wearable Fitbit are up 25.4% this year,
signalling more and more of us want insights into our exercise, eating, weight
and sleeping patterns.

As we begin to generate our own health data, our relationship with our bodies
will change, and the way we understand and seek healthcare will be transformed.

""Some of my patients will share outputs from their wearable... when it comes to
their yearly reviews. But this is the exception, rather than the rule at
present,"" says Dr Junaid Bajwa, director of healthcare services, MSD.

The challenge is integrating wearable data with existing data to create a single
personal health record.

""Additional data without insight [only] adds to the burden of both clinicians
and patients,"" says Rashmi Narayan, clinical director, uMotif. ""It's about
actionable insight into patient's health rather than sheer volume.""

Wearables can also help manage the symptoms of illnesses. For example, Philips
is currently working on a falls prevention programme. According to Dr Seemit
Dhage, clinical lead on Philips HealthTech, its wearable device uses algorithms
and analytics to predict when a patient might fall.

""Combined with a telehealth solution, we are able to send messages to the right
healthcare professionals who are then able to intervene at an early stage. [It]
also helps us monitor patients who have a known history of falls.""

App doctors

Both developed and developing world countries suffer from a lack of doctors, and
the scale of the problem is so big that only technology can fix it, according to
Matteo Berlucchi, chief executive of digital medical service Your.MD.

Your.MD is a mobile app that uses artificial intelligence (AI) to mimic a
consultation with a GP. It answers three key questions: what is wrong with me?
What is the solution? And where can I get help?

Related:  Will mobile health apps make GPs redundant?

""It's not a matter of replacing doctors but complementing them,"" says Berlucchi.
""Or in other words, taking some of the easier and more mundane situations off
the hands of real doctors and having AI sort them out. A lot of visits to the GP
(as many as three in five) are for minor ailments, advice or things that you
could sort out yourself with over the counter medicines. In these situations,
what the GP gives you is basically 'the right information'.""

With some 165,000 mobile health apps available, however, there is risk that poor
quality ones will cause people to lose trust in health apps as a whole. As
Berlucchi says: ""trust comes on foot and leaves on horseback.""

Telehealth

Many GP interactions are already conducted remotely via phone, but increasingly
thy are happening by video, explains David Furniss, vice-president, global
government and health, BT.

""We are already seeing the development of technology that will allow some vital
signs measurements to be done simultaneously via video at the same time as the
consultation. You wouldn't have all interactions with your GP like this, but in
many cases it's more effective, saves time and travel.""

Big data

Big data will have impacts for both non-communicable diseases (such as asthma
and diabetes), and communicable diseases (such as measles).

The Cloudy with a Chance of Pain project for example, will use data logged by
participants to determine if there is a correlation between weather and chronic
pain. The anonymous data can even be explored by the general public to try and
spot the patterns between weather and symptoms.

The ability of big data to track communicable diseases such as the Zika virus
and travel patterns also has huge potential. Big data and analytics have already
played a role in containing previous viral outbreaks of cholera and malaria. But
it needs support infrastructure at ground level to really work

Berlucchi also points to the potential of deep learning applied to big data. ""It
provides a way to become much more accurate at diagnosing certain conditions.
For example, computers should be better at spotting anomalies in MRIs... [and] a
doctor can then verify what a computer has flagged.""

However there are potential drawbacks of big data. Recent news that Google
received access to the healthcare data of up to 1.6 million patients, sparked
fears over security and privacy.

Related:  Meet Ellie, the machine that can detect depression

Digital therapy

The key drivers for digital therapy solutions for conditions such as insomnia,
anxiety and depression are constraints on financial and human resources. Digital
therapy won't be for everyone, but examples include Big White Wall, for peer to
peer mental health support. And pzizz, an app to help people with sleeping
problems.

While apps might be able to respond quickly to the needs of a patient they will
never be especially good at delivering empathy.

""Losing the human touch is a danger,"" says Julie Bretland, director and CEO, Our
Mobile Health. ""But given the current economic pressures on the healthcare
system, we are in danger of losing the humane touch irrespectively. If tech is
integrated in a considerate manner, then it has the potential to be more
inclusive rather than isolating.""

LOAD-DATE: May 18, 2016

LANGUAGE: ENGLISH

PUBLICATION-TYPE: Newspaper

JOURNAL-CODE: WEBGNS


  Copyright 2016 The Guardian, a division of Transcontinental Media Group Inc.
                              All Rights Reserved"
BBDGU160801.txt,"
                                  The Guardian

                       August 1, 2016 Monday 4:53 PM GMT

Dr Google will see you now: Alphabet's forays into biotechnology;
The internet giant's partnership with GlaxoSmithKline is the latest in a long
line of projects and experiments in the medical sector

BYLINE: Rob Davies

SECTION: TECHNOLOGY

LENGTH: 751 words


Alphabet's partnership with GlaxoSmithKline is by no means its first foray into
the world of biotechnology. Google's parent also owns Verily Life Sciences,
which works on futuristic projects that marry technology with medicine. Aimed at
tackling everything from relatively minor ailments to cancer, some of its
innovative products are closer to becoming a reality than others.

Smart contact lenses

One of Verily's big-ticket projects is the development of a smart contact lens
designed to help people with diabetes. The prototype contains a wireless chip
and a tiny glucose sensor that monitors the amount of glucose in the user's
tears.

A tiny hole in the lens allows teardrops to seep into the sensor, which
transmits information about the patient's blood-sugar levels, via a minuscule
wireless antenna, to a separate device. Theoretically, the patient's doctor can
then use this information to inform their treatment.

The company is exploring whether it could incorporate into the technology LED
lights that would flash when glucose levels cross a certain threshold, alerting
the user and helping them to manage the condition.

Although Google is working in partnership with Swiss pharmaceuticals firm
Novartis, experts have cast doubt on whether glucose levels in teardrops are an
accurate reflection of blood-sugar levels in the body.

The firms hope smart contact lenses could also be used to correct
long-sightedness, which often occurs in middle or old age.

The 'tricorder'

The Star Trek series featured a handheld electronic device, the tricoder, that
was capable of diagnosing diseases within seconds. Verily has been working on
technology inspired by the tricorder for two years, although progress has been
halting at best.

Under Verily's plans, patients would swallow a pill filled with magnetic
nanoparticles measuring less than one-thousandth the width of a red blood cell.
These could then attach to your body's cells and proteins and transmit data -
such as the existence of cancerous cells - to a wearable device.

Smart spoons

The Liftware spoon is an example of biotechnology that is already being used in
some parts of the healthcare industry.

The spoon is fitted with a vibrating component that helps lessen the effect of
tremors, such as those caused by Parkinson's disease or the more common
essential tremor.

Related:  Google and GSK form venture to develop bioelectronic medicines

It claims to reduce the effect of tremors by 70% by sensing involuntary
movements and counteracting them. When the user's hand moves to the right, the
spoon moves to the left, and vice versa, allowing patients to feed themselves.
Google bought Lift Labs, the company that invented it, in 2014.

Data diagnostics

Google is working with drugs company Biogen to use its expertise in analysing
large amounts of data to better understand the progress of multiple sclerosis.
The idea is to use sensors to gather information that would help researchers
understand the biological and environmental factors that cause the disease to
progress more quickly in some people than others.

Verily has already developed a health-tracking wristband - similar to the Fitbit
range of exercise devices - that can measure pulse, heart rhythm and skin
temperature. It also monitors environmental information such as light exposure
and noise levels. It hopes that similar technology could be used to gather data
for its research into multiple sclerosis with Biogen.

Big data is also at the heart of Google's Baseline project, a study that is
gathering huge amounts of information about people in order to define what
constitutes health in humans.

Mortality

One of the more fantastical projects in the Alphabet stable is Calico, a
biotechnology company aimed at the medical holy grail - a cure for, or rather
the prevention of, death.

Short for California Life Company, Calico is more circumspect about its aims
than Alphabet's other biotechnology subsidiaries.

Its website says the company's aim is to ""harness advanced technologies to
increase our understanding of the biology that controls lifespan"".

In 2014, Calico announced a partnership with drugs firm AbbVie to investigate
ways to combat ageing and its associated ailments, entailing joint investment
that could reach more than "
BBDGU170309.txt,"Google's DeepMind plans bitcoin-style health record tracking for hospitals
Tech company"
BBDGU170516.txt,"Google DeepMind 1.6m patient record deal 'inappropriate'
National data guardian says patient data transfer from Royal Free to Google subsidiary has "
BBDGU170703.txt,"Royal Free breached UK data law in 1.6m patient deal with Google's DeepMind
Information Commissioner"
BBDGU170705.txt,"      The Guardian(London)

                       July 5, 2017 Wednesday 7:49 PM GMT

The Guardian view on patient data: we need a better approach;
The deal between an NHS hospital and Google's artificial intelligence division
DeepMind is a cautionary tale for the future use of sensitive data by tech
monopolists

BYLINE: Editorial

SECTION: OPINION; Version:1

LENGTH: 431 words


Any fair-minded assessment of the dangers of the deal between the NHS and
DeepMind must start by acknowledging that both sides mean well. DeepMind, owned
by Google's owners, is one of the leading artificial intelligence outfits in the
world. The potential of this work applied to healthcare is very great. But it
could also lead to further concentration of power in the tech giants. It is
against that background that the information commissioner, Dame Elizabeth
Denham, has issued her damning verdict against the Royal Free hospital trust,
which handed over to DeepMind the records of 1.6 million patients in 2015 on the
basis of a vague agreement which took far too little account of the patients'
rights and their expectations of privacy.

DeepMind has almost apologised. The trust has mended its ways. Further
arrangements - and there may be many - between the NHS and DeepMind will be
carefully scrutinised to ensure that all necessary permissions have been asked
of patients and all unnecessary data has been sanitised. There are lessons about
informed patient consent to learn. But privacy is not the only angle in this
case and not even the most important. Dame Elizabeth chose to concentrate the
blame on the NHS trust, since under existing law it ""controlled"" the data and
DeepMind merely ""processed"" it. But this distinction misses the point that it is
processing and aggregation, not the mere possession of bits, that gives the data
value.

The great question is who should benefit from the analysis of all the data that
our lives now generate. Privacy law builds on the concept of damage to an
individual from identifiable knowledge about them. That misses the way the
surveillance economy works. The data of an individual there gains its value only
when it is compared with the data of countless millions more.

The use of privacy law to curb the tech giants in this instance, or of
competition law in the case of the EU's dispute with Google, both feel slightly
maladapted. They do not address the real worry. It is not enough to say that the
algorithms DeepMind develops will benefit patients and save lives. What matters
is that they will belong to a private monopoly which developed them using public
resources. If software promises to save lives on the scale that drugs now can,
big data may be expected to behave as big pharma has done. We are still at the
beginning of this revolution and small choices now may turn out to have gigantic
consequences later. A"
BBDGU170811.txt,"Will the healthcare data revolution spell the end for doctors' autonomy?
Richard Vize

Research by NHS Improvement has revealed doctors, medical directors and even entire hospitals that seem undisturbed by poor outcomes for patients

NHS Improvement"
BBDGU170830.txt,"UK needs to act urgently to secure NHS data for British public, report warns
Algorithms based on NHS records could seed an "
BBDGU180204.txt,Healthcare is a huge industry 
BBDGU170113.txt,"The Guardian
13 January 2017

'They"
BBDGU170210.txt,"The Guardian
10 February 2017

Schools and the cloud "
BBDGU170329.txt,"The Guardian
29 March 2017
"
BBDGU170331.txt,"The Guardian
31 March 2017

Wearable technology "
BBDGU170420.txt,"The Guardian
20 April 2017

Breaking through the classroom walls "
